Date,Open,High,Low,Close,Adj Close,Volume
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,41037.921875,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,40306.695313,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,41929.667969,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,43356.453125,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,43873.664063,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,44355.199219,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,44355.199219,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,46067.339844,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,46156.515625,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,45960.332031,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,45603.644531,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,45246.945313,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,45657.144531,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,45532.296875,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,46174.351563,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,44337.363281,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,44836.734375,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,44569.218750,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,43427.789063,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,44051.187500,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,44212.878906,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,43602.058594,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,43224.781250,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,42146.851563,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,43781.710938,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,43476.300781,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,44194.910156,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,43907.464844,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,43889.500000,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,44015.261719,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,44733.878906,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,45218.937500,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,44895.562500,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,46135.175781,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,47410.718750,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,46368.730469,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,46620.242188,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,45326.726563,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,45272.839844,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,46835.832031,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,47608.343750,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,47608.343750,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,47608.343750,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,47608.343750,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,46620.242188,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,47249.035156,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,45721.976563,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,46350.769531,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,46081.281250,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,45003.351563,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,44194.910156,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,44778.785156,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,44374.566406,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,44464.394531,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,44913.531250,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,46530.414063,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,46171.105469,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,47338.859375,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,46979.546875,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,46081.281250,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,44464.394531,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,45542.312500,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,46081.281250,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,45901.621094,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,46081.281250,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,45452.488281,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,44599.136719,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,44823.710938,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,44374.566406,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,43296.656250,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,42802.597656,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,41859.414063,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,42218.714844,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,42218.714844,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,42263.636719,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,42443.285156,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,41904.324219,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,42218.714844,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,43072.078125,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,42351.730469,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,42215.992188,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,41220.546875,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,41763.515625,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,41854.007813,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,41582.527344,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,40632.324219,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,41265.789063,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,41899.250000,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,41627.769531,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,41175.296875,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,42080.246094,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,41673.015625,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,41492.027344,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,42125.492188,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,42442.226563,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,42939.953125,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,42080.246094,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,41763.515625,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,41763.515625,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,42442.226563,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,42442.226563,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,42080.246094,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,41854.007813,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,42125.492188,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,41220.546875,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,41401.531250,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,41446.777344,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,42261.234375,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,42351.730469,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,42442.226563,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,41084.792969,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,40768.062500,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,40858.566406,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,40044.109375,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,39908.359375,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,39682.128906,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,40541.832031,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,41718.261719,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,41808.753906,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,41763.515625,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,41899.250000,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,42125.492188,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,42351.730469,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,43120.945313,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,43844.910156,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,42939.953125,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,43120.945313,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,42170.734375,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,41718.261719,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,40632.324219,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,41175.296875,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,40768.062500,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,40315.589844,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,39863.117188,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,41492.027344,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,40858.566406,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,41175.296875,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,41763.515625,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,42758.964844,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,42894.695313,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,43308.636719,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,42351.289063,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,42260.125000,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,41667.472656,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,40755.714844,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,40755.714844,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,40983.652344,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,41302.773438,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,39296.894531,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,40117.480469,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,39935.132813,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,39752.777344,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,40254.238281,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,40163.070313,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,40026.296875,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,39707.183594,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,39251.304688,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,38795.421875,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,37382.203125,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,37382.203125,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,37746.902344,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,38613.074219,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,38658.660156,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,38430.714844,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,40254.238281,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,39935.132813,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,39889.531250,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,40117.480469,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,40163.070313,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,40391.007813,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,41211.589844,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,40573.363281,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,40208.652344,6783344
2018-11-15,null,null,null,null,null,null
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,40117.480469,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,39798.363281,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,39023.367188,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,38385.132813,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,38704.250000,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,38658.660156,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,38841.015625,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,39251.304688,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,39342.484375,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,39342.484375,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,38157.187500,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,39433.660156,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,38430.714844,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,37792.484375,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,36926.316406,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,37336.613281,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,36652.792969,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,36698.378906,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,36880.730469,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,36470.437500,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,35513.085938,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,35695.437500,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,35467.492188,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,35649.851563,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,35239.562500,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,35239.562500,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,35376.324219,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,34966.027344,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,35199.773438,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,35613.890625,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,35659.902344,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,34601.609375,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,34463.566406,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,35659.902344,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,35061.738281,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,36442.121094,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,36626.171875,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,37270.355469,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,36856.230469,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,37822.500000,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,38144.589844,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,38604.722656,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,38926.812500,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,39340.925781,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,38788.769531,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,38650.734375,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,39617.003906,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,41181.437500,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,41457.507813,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,41871.628906,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,42699.855469,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,42469.796875,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,42653.847656,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,42515.808594,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,41227.449219,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,41411.496094,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,42377.769531,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,42515.808594,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,43712.136719,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,42377.769531,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,42515.808594,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,42285.746094,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,43159.980469,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,43206.000000,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,43390.050781,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,43574.101563,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,43021.945313,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,43021.945313,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,41503.523438,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,41273.468750,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,40721.308594,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,40491.253906,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,40905.363281,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,40307.203125,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,40169.152344,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,41089.414063,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,40353.210938,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,40353.210938,18039161
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,40675.300781,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,40215.171875,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,40399.218750,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,40537.261719,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,42193.718750,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,42837.890625,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,41871.628906,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,41641.558594,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,41733.589844,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,41598.179688,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,41412.679688,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,41783.671875,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,42432.925781,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,43221.292969,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,43545.914063,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,43453.160156,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,43267.667969,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,43267.667969,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,43314.042969,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,42896.664063,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,43453.160156,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,43638.671875,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,43824.167969,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,43638.671875,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,42293.800781,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,42015.550781,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,42061.921875,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,41922.800781,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,41505.425781,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,41412.679688,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,41598.179688,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,42803.917969,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,42525.667969,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,42572.046875,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,42015.550781,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,41598.179688,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,41041.679688,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,39372.187500,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,39789.562500,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,39557.679688,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,39557.679688,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,39464.937500,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,38537.441406,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,38212.816406,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,38954.812500,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,40021.437500,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,40346.054688,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,40670.683594,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,39604.062500,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,39557.679688,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,39464.937500,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,38769.308594,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,39464.937500,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,39418.562500,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,40624.308594,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,40299.683594,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,40717.050781,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,40995.308594,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,41551.800781,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,41598.179688,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,41366.308594,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,40577.925781,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,40809.808594,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,40717.050781,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,41134.429688,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,42061.921875,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,42201.046875,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,42386.542969,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,42201.046875,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,42293.800781,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,42386.542969,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,43465.234375,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,43932.601563,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,43558.703125,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,43231.542969,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,42437.019531,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,42997.863281,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,42670.703125,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,41502.289063,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,42156.597656,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,42577.234375,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,43184.812500,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,43278.285156,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,43418.492188,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,43792.386719,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,43044.601563,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,43091.335938,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,43745.648438,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,44119.542969,9009109
